date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2024-05-28,17,May,Spring,0,1,7,39,1,warm,2 light breeze,4 very good
2024-05-29,11,May,Spring,0,1,6,21,1,warm,2 light breeze,3 good
2024-05-30,15,May,Spring,0,1,8,36,1,warm,2 light breeze,4 very good
2024-05-31,9,May,Spring,0,1,17,7,1,cold,3 gentle breeze,2 okish
2024-06-01,19,Jun,Summer,0,1,5,51,1,warm,1 light air,4 very good
2024-06-02,18,Jun,Summer,0,1,2,41,1,warm,1 light air,4 very good
2024-06-03,21,Jun,Summer,0,1,4,47,1,hot,1 light air,4 very good
2024-06-04,20,Jun,Summer,0,1,5,49,1,warm,1 light air,4 very good
2024-06-05,19,Jun,Summer,0,1,7,38,1,warm,2 light breeze,4 very good
2024-06-06,17,Jun,Summer,0,1,5,37,1,warm,1 light air,4 very good
2024-06-07,22,Jun,Summer,0,1,0,54,1,hot,0 calm,4 very good
2024-06-08,21,Jun,Summer,1,0,18,14,1,hot,3 gentle breeze,3 good
2024-06-09,21,Jun,Summer,0,1,7,42,1,hot,2 light breeze,4 very good
2024-06-10,11,Jun,Summer,0,1,6,10,1,warm,2 light breeze,2 okish
2024-06-11,23,Jun,Summer,0,1,3,36,1,hot,1 light air,4 very good
2024-06-12,18,Jun,Summer,0,1,7,36,1,warm,2 light breeze,4 very good
2024-06-13,12,Jun,Summer,0,1,6,12,1,warm,2 light breeze,3 good
2024-06-14,20,Jun,Summer,0,1,3,26,1,warm,1 light air,3 good
2024-06-15,23,Jun,Summer,0,1,4,28,1,hot,1 light air,3 good
2024-06-16,12,Jun,Summer,0,1,1,27,1,warm,0 calm,3 good
2024-06-17,23,Jun,Summer,0,1,7,32,1,hot,2 light breeze,4 very good
2024-06-18,19,Jun,Summer,0,1,5,38,1,warm,1 light air,4 very good
2024-06-19,20,Jun,Summer,0,1,4,34,1,warm,1 light air,4 very good
2024-06-20,21,Jun,Summer,0,1,6,35,1,hot,2 light breeze,4 very good
2024-06-21,12,Jun,Summer,0,1,6,26,1,warm,2 light breeze,3 good
2024-06-22,13,Jun,Summer,0,1,5,19,1,warm,1 light air,3 good
2024-06-23,22,Jun,Summer,0,1,6,35,1,hot,2 light breeze,4 very good
2024-06-24,23,Jun,Summer,0,1,5,40,1,hot,1 light air,4 very good
2024-06-25,14,Jun,Summer,0,1,1,18,1,warm,0 calm,3 good
2024-06-26,21,Jun,Summer,0,1,2,45,1,hot,1 light air,4 very good
2024-06-27,23,Jun,Summer,1,0,19,25,1,hot,3 gentle breeze,3 good
2024-06-28,17,Jun,Summer,0,1,9,41,1,warm,2 light breeze,4 very good
2024-06-29,11,Jun,Summer,0,1,4,15,1,warm,1 light air,3 good
2024-06-30,11,Jun,Summer,0,1,2,15,1,warm,1 light air,3 good
2024-07-01,21,Jul,Summer,0,1,6,39,1,hot,2 light breeze,4 very good
2024-07-02,13,Jul,Summer,0,1,6,20,1,warm,2 light breeze,3 good
2024-07-03,22,Jul,Summer,0,1,3,28,1,hot,1 light air,3 good
2024-07-04,32,Jul,Summer,0,1,2,46,1,hot,1 light air,4 very good
2024-07-05,31,Jul,Summer,0,1,5,26,1,hot,1 light air,3 good
2024-07-06,26,Jul,Summer,0,1,9,35,1,hot,2 light breeze,4 very good
2024-07-07,24,Jul,Summer,0,1,7,47,1,hot,2 light breeze,4 very good
2024-07-08,28,Jul,Summer,0,1,3,53,1,hot,1 light air,4 very good
2024-07-09,35,Jul,Summer,0,1,1,39,1,hot,0 calm,4 very good
2024-07-10,18,Jul,Summer,0,1,4,30,1,warm,1 light air,3 good
2024-07-11,15,Jul,Summer,0,1,5,36,1,warm,1 light air,4 very good
2024-07-12,24,Jul,Summer,0,1,5,35,1,hot,1 light air,4 very good
2024-07-13,33,Jul,Summer,0,1,0,37,1,hot,0 calm,4 very good
2024-07-14,20,Jul,Summer,0,1,6,30,1,warm,2 light breeze,3 good
2024-07-15,17,Jul,Summer,0,1,5,48,1,warm,1 light air,4 very good
2024-07-16,24,Jul,Summer,0,1,3,36,1,hot,1 light air,4 very good
2024-07-17,17,Jul,Summer,0,1,4,31,1,warm,1 light air,4 very good
2024-07-18,17,Jul,Summer,0,1,7,37,1,warm,2 light breeze,4 very good
2024-07-19,30,Jul,Summer,0,1,3,33,1,hot,1 light air,4 very good
2024-07-20,20,Jul,Summer,0,1,3,54,1,warm,1 light air,4 very good
2024-07-21,15,Jul,Summer,0,1,6,48,1,warm,2 light breeze,4 very good
2024-07-22,24,Jul,Summer,0,1,5,43,1,hot,1 light air,4 very good
2024-07-23,30,Jul,Summer,1,0,23,-12,0,hot,4 moderate breeze,1 bad
2024-07-24,16,Jul,Summer,0,1,6,53,1,warm,2 light breeze,4 very good
2024-07-25,17,Jul,Summer,0,1,5,21,1,warm,1 light air,3 good
2024-07-26,20,Jul,Summer,0,1,8,42,1,warm,2 light breeze,4 very good
2024-07-27,14,Jul,Summer,0,1,6,14,1,warm,2 light breeze,3 good
2024-07-28,23,Jul,Summer,0,1,3,44,1,hot,1 light air,4 very good
2024-07-29,26,Jul,Summer,0,1,6,37,1,hot,2 light breeze,4 very good
2024-07-30,26,Jul,Summer,0,1,4,42,1,hot,1 light air,4 very good
2024-07-31,30,Jul,Summer,0,1,2,29,1,hot,1 light air,3 good
2024-08-01,19,Aug,Summer,0,1,6,25,1,warm,2 light breeze,3 good
2024-08-02,25,Aug,Summer,0,1,4,43,1,hot,1 light air,4 very good
2024-08-03,17,Aug,Summer,0,1,3,37,1,warm,1 light air,4 very good
2024-08-04,26,Aug,Summer,0,1,5,27,1,hot,1 light air,3 good
2024-08-05,22,Aug,Summer,0,1,4,41,1,hot,1 light air,4 very good
2024-08-06,15,Aug,Summer,0,1,7,28,1,warm,2 light breeze,3 good
2024-08-07,25,Aug,Summer,0,1,8,33,1,hot,2 light breeze,4 very good
2024-08-08,13,Aug,Summer,0,1,6,14,1,warm,2 light breeze,3 good
2024-08-09,27,Aug,Summer,0,1,3,56,1,hot,1 light air,4 very good
2024-08-10,27,Aug,Summer,0,1,7,22,1,hot,2 light breeze,3 good
2024-08-11,25,Aug,Summer,0,1,5,52,1,hot,1 light air,4 very good
2024-08-12,28,Aug,Summer,0,1,5,35,1,hot,1 light air,4 very good
2024-08-13,21,Aug,Summer,0,1,5,40,1,hot,1 light air,4 very good
2024-08-14,19,Aug,Summer,0,1,8,48,1,warm,2 light breeze,4 very good
2024-08-15,26,Aug,Summer,1,0,26,-2,0,hot,4 moderate breeze,1 bad
2024-08-16,23,Aug,Summer,0,1,7,36,1,hot,2 light breeze,4 very good
2024-08-17,17,Aug,Summer,0,1,10,35,1,warm,2 light breeze,4 very good
2024-08-18,25,Aug,Summer,1,0,17,31,1,hot,3 gentle breeze,4 very good
2024-08-19,20,Aug,Summer,0,1,3,42,1,warm,1 light air,4 very good
2024-08-20,17,Aug,Summer,0,1,4,24,1,warm,1 light air,3 good
2024-08-21,16,Aug,Summer,0,1,4,22,1,warm,1 light air,3 good
2024-08-22,25,Aug,Summer,1,0,34,-11,1,hot,5 fresh breeze,1 bad
2024-08-23,13,Aug,Summer,0,1,5,17,1,warm,1 light air,3 good
2024-08-24,20,Aug,Summer,0,1,8,23,1,warm,2 light breeze,3 good
2024-08-25,25,Aug,Summer,0,1,4,48,1,hot,1 light air,4 very good
2024-08-26,23,Aug,Summer,0,1,3,36,1,hot,1 light air,4 very good
2024-08-27,28,Aug,Summer,0,1,3,57,1,hot,1 light air,4 very good
2024-08-28,20,Aug,Summer,0,1,5,24,1,warm,1 light air,3 good
2024-08-29,28,Aug,Summer,0,1,8,54,1,hot,2 light breeze,4 very good
2024-08-30,28,Aug,Summer,0,1,4,38,1,hot,1 light air,4 very good
2024-08-31,21,Aug,Summer,0,1,9,54,1,hot,2 light breeze,4 very good
2024-09-01,15,Sep,Autumn,1,0,23,-10,0,warm,4 moderate breeze,1 bad
2024-09-02,17,Sep,Autumn,0,1,5,41,1,warm,1 light air,4 very good
2024-09-03,14,Sep,Autumn,0,1,6,22,1,warm,2 light breeze,3 good
2024-09-04,11,Sep,Autumn,0,1,4,20,1,warm,1 light air,3 good
2024-09-05,12,Sep,Autumn,0,1,9,21,1,warm,2 light breeze,3 good
2024-09-06,16,Sep,Autumn,0,1,2,37,1,warm,1 light air,4 very good
2024-09-07,13,Sep,Autumn,0,1,1,24,1,warm,0 calm,3 good
2024-09-08,15,Sep,Autumn,0,1,6,30,1,warm,2 light breeze,3 good
2024-09-09,10,Sep,Autumn,0,1,28,-16,0,cold,4 moderate breeze,1 bad
2024-09-10,11,Sep,Autumn,0,1,1,12,1,warm,0 calm,3 good
2024-09-11,13,Sep,Autumn,0,1,5,21,1,warm,1 light air,3 good
2024-09-12,18,Sep,Autumn,0,1,7,43,1,warm,2 light breeze,4 very good
2024-09-13,18,Sep,Autumn,0,1,4,43,1,warm,1 light air,4 very good
2024-09-14,15,Sep,Autumn,0,1,4,42,1,warm,1 light air,4 very good
2024-09-15,17,Sep,Autumn,0,1,6,30,1,warm,2 light breeze,3 good
2024-09-16,15,Sep,Autumn,0,1,5,50,1,warm,1 light air,4 very good
2024-09-17,14,Sep,Autumn,0,1,5,8,1,warm,1 light air,2 okish
2024-09-18,18,Sep,Autumn,0,1,7,42,1,warm,2 light breeze,4 very good
2024-09-19,19,Sep,Autumn,0,1,8,35,1,warm,2 light breeze,4 very good
2024-09-20,11,Sep,Autumn,0,1,5,16,1,warm,1 light air,3 good
2024-09-21,13,Sep,Autumn,0,1,3,20,1,warm,1 light air,3 good
2024-09-22,14,Sep,Autumn,0,1,9,21,1,warm,2 light breeze,3 good
2024-09-23,17,Sep,Autumn,1,0,24,-7,1,warm,4 moderate breeze,1 bad
2024-09-24,17,Sep,Autumn,0,1,9,30,1,warm,2 light breeze,3 good
2024-09-25,18,Sep,Autumn,0,1,6,28,1,warm,2 light breeze,3 good
2024-09-26,19,Sep,Autumn,0,1,7,32,1,warm,2 light breeze,4 very good
2024-09-27,15,Sep,Autumn,0,1,0,48,1,warm,0 calm,4 very good
2024-09-28,15,Sep,Autumn,0,1,1,41,1,warm,0 calm,4 very good
2024-09-29,10,Sep,Autumn,0,1,29,-21,1,cold,5 fresh breeze,1 bad
2024-09-30,10,Sep,Autumn,0,1,14,9,1,cold,3 gentle breeze,2 okish
2024-10-01,11,Oct,Autumn,0,1,4,23,1,warm,1 light air,3 good
2024-10-02,14,Oct,Autumn,0,1,7,17,1,warm,2 light breeze,3 good
2024-10-03,7,Oct,Autumn,0,1,17,9,1,cold,3 gentle breeze,2 okish
2024-10-04,7,Oct,Autumn,0,1,22,-30,1,cold,4 moderate breeze,0 very bad
2024-10-05,7,Oct,Autumn,0,1,17,20,1,cold,3 gentle breeze,3 good
2024-10-06,9,Oct,Autumn,0,1,25,-37,0,cold,4 moderate breeze,0 very bad
2024-10-07,11,Oct,Autumn,0,1,7,20,1,warm,2 light breeze,3 good
2024-10-08,10,Oct,Autumn,0,1,25,-26,1,cold,4 moderate breeze,0 very bad
2024-10-09,14,Oct,Autumn,0,1,8,6,1,warm,2 light breeze,2 okish
2024-10-10,11,Oct,Autumn,0,1,6,16,1,warm,2 light breeze,3 good
2024-10-11,10,Oct,Autumn,0,1,27,-14,1,cold,4 moderate breeze,1 bad
2024-10-12,9,Oct,Autumn,0,1,16,7,1,cold,3 gentle breeze,2 okish
2024-10-13,11,Oct,Autumn,0,1,8,26,1,warm,2 light breeze,3 good
2024-10-14,14,Oct,Autumn,0,1,9,23,1,warm,2 light breeze,3 good
2024-10-15,12,Oct,Autumn,0,1,4,15,1,warm,1 light air,3 good
2024-10-16,13,Oct,Autumn,0,1,7,15,1,warm,2 light breeze,3 good
2024-10-17,7,Oct,Autumn,0,1,19,11,1,cold,3 gentle breeze,3 good
2024-10-18,7,Oct,Autumn,0,1,26,-26,0,cold,4 moderate breeze,0 very bad
2024-10-19,12,Oct,Autumn,0,1,3,13,1,warm,1 light air,3 good
2024-10-20,10,Oct,Autumn,0,1,30,-23,0,cold,5 fresh breeze,1 bad
2024-10-21,9,Oct,Autumn,0,1,27,-37,1,cold,4 moderate breeze,0 very bad
2024-10-22,7,Oct,Autumn,0,1,23,-21,0,cold,4 moderate breeze,1 bad
2024-10-23,8,Oct,Autumn,0,1,20,-19,0,cold,3 gentle breeze,1 bad
2024-10-24,12,Oct,Autumn,0,1,5,11,1,warm,1 light air,3 good
2024-10-25,12,Oct,Autumn,0,1,4,25,1,warm,1 light air,3 good
2024-10-26,7,Oct,Autumn,0,1,33,-22,0,cold,5 fresh breeze,1 bad
2024-10-27,14,Oct,Autumn,0,1,4,10,1,warm,1 light air,2 okish
2024-10-28,14,Oct,Autumn,0,1,7,11,1,warm,2 light breeze,3 good
2024-10-29,8,Oct,Autumn,0,1,25,-17,1,cold,4 moderate breeze,1 bad
2024-10-30,8,Oct,Autumn,0,1,23,-24,1,cold,4 moderate breeze,1 bad
2024-10-31,8,Oct,Autumn,0,1,25,-18,1,cold,4 moderate breeze,1 bad
2024-11-01,9,Nov,Autumn,0,1,29,-40,0,cold,5 fresh breeze,0 very bad
2024-11-02,3,Nov,Autumn,0,1,27,-24,1,cold,4 moderate breeze,1 bad
2024-11-03,5,Nov,Autumn,0,1,12,20,1,cold,3 gentle breeze,3 good
2024-11-04,5,Nov,Autumn,0,1,17,22,1,cold,3 gentle breeze,3 good
2024-11-05,4,Nov,Autumn,0,1,26,-17,0,cold,4 moderate breeze,1 bad
2024-11-06,9,Nov,Autumn,0,1,20,-36,0,cold,3 gentle breeze,0 very bad
2024-11-07,8,Nov,Autumn,0,1,31,-15,1,cold,5 fresh breeze,1 bad
2024-11-08,3,Nov,Autumn,0,1,21,-30,1,cold,4 moderate breeze,0 very bad
2024-11-09,8,Nov,Autumn,0,1,22,-31,0,cold,4 moderate breeze,0 very bad
2024-11-10,8,Nov,Autumn,0,1,21,-25,1,cold,4 moderate breeze,0 very bad
2024-11-11,8,Nov,Autumn,0,1,15,12,1,cold,3 gentle breeze,3 good
2024-11-12,9,Nov,Autumn,0,1,18,24,1,cold,3 gentle breeze,3 good
2024-11-13,3,Nov,Autumn,0,1,15,22,1,cold,3 gentle breeze,3 good
2024-11-14,7,Nov,Autumn,0,1,17,17,1,cold,3 gentle breeze,3 good
2024-11-15,4,Nov,Autumn,0,1,30,-18,1,cold,5 fresh breeze,1 bad
2024-11-16,7,Nov,Autumn,1,0,30,-40,0,cold,5 fresh breeze,0 very bad
2024-11-17,8,Nov,Autumn,0,1,28,-35,1,cold,4 moderate breeze,0 very bad
2024-11-18,6,Nov,Autumn,0,1,16,17,1,cold,3 gentle breeze,3 good
2024-11-19,7,Nov,Autumn,0,1,28,-20,0,cold,4 moderate breeze,1 bad
2024-11-20,5,Nov,Autumn,1,0,38,-38,0,cold,5 fresh breeze,0 very bad
2024-11-21,6,Nov,Autumn,0,1,23,-24,0,cold,4 moderate breeze,1 bad
2024-11-22,4,Nov,Autumn,0,1,32,-38,0,cold,5 fresh breeze,0 very bad
2024-11-23,4,Nov,Autumn,0,1,19,5,1,cold,3 gentle breeze,2 okish
2024-11-24,4,Nov,Autumn,0,1,33,-25,1,cold,5 fresh breeze,0 very bad
2024-11-25,8,Nov,Autumn,0,1,19,8,1,cold,3 gentle breeze,2 okish
2024-11-26,3,Nov,Autumn,0,1,17,16,1,cold,3 gentle breeze,3 good
2024-11-27,8,Nov,Autumn,0,1,27,-19,1,cold,4 moderate breeze,1 bad
2024-11-28,9,Nov,Autumn,0,1,16,22,1,cold,3 gentle breeze,3 good
2024-11-29,6,Nov,Autumn,0,1,15,11,1,cold,3 gentle breeze,3 good
2024-11-30,7,Nov,Autumn,0,1,13,28,1,cold,3 gentle breeze,3 good
2024-12-01,0,Dec,Winter,0,1,26,-25,1,very cold,4 moderate breeze,0 very bad
2024-12-02,-1,Dec,Winter,0,1,26,-26,1,very cold,4 moderate breeze,0 very bad
2024-12-03,5,Dec,Winter,0,1,24,-37,0,cold,4 moderate breeze,0 very bad
2024-12-04,-5,Dec,Winter,0,1,20,-17,1,very cold,3 gentle breeze,1 bad
2024-12-05,2,Dec,Winter,0,1,13,19,1,cold,3 gentle breeze,3 good
2024-12-06,3,Dec,Winter,0,1,15,13,1,cold,3 gentle breeze,3 good
2024-12-07,-4,Dec,Winter,0,1,14,17,1,very cold,3 gentle breeze,3 good
2024-12-08,5,Dec,Winter,0,1,14,16,1,cold,3 gentle breeze,3 good
2024-12-09,3,Dec,Winter,0,1,17,22,1,cold,3 gentle breeze,3 good
2024-12-10,0,Dec,Winter,1,0,48,-36,0,very cold,6 strong breeze,0 very bad
2024-12-11,5,Dec,Winter,0,1,20,-17,1,cold,3 gentle breeze,1 bad
2024-12-12,-5,Dec,Winter,0,1,22,-29,0,very cold,4 moderate breeze,0 very bad
2024-12-13,-2,Dec,Winter,0,1,22,-23,1,very cold,4 moderate breeze,1 bad
2024-12-14,4,Dec,Winter,0,1,34,-20,0,cold,5 fresh breeze,1 bad
2024-12-15,-1,Dec,Winter,0,1,19,21,1,very cold,3 gentle breeze,3 good
2024-12-16,4,Dec,Winter,0,1,28,-20,1,cold,4 moderate breeze,1 bad
2024-12-17,-2,Dec,Winter,0,1,16,4,1,very cold,3 gentle breeze,2 okish
2024-12-18,-4,Dec,Winter,1,0,42,-56,0,very cold,6 strong breeze,0 very bad
2024-12-19,2,Dec,Winter,0,1,15,18,1,cold,3 gentle breeze,3 good
2024-12-20,4,Dec,Winter,0,1,17,13,1,cold,3 gentle breeze,3 good
2024-12-21,-2,Dec,Winter,0,1,23,-30,0,very cold,4 moderate breeze,0 very bad
2024-12-22,3,Dec,Winter,1,0,39,-39,0,cold,6 strong breeze,0 very bad
2024-12-23,4,Dec,Winter,0,1,27,-35,0,cold,4 moderate breeze,0 very bad
2024-12-24,4,Dec,Winter,1,0,44,-38,0,cold,6 strong breeze,0 very bad
2024-12-25,0,Dec,Winter,0,1,22,-30,1,very cold,4 moderate breeze,0 very bad
2024-12-26,-2,Dec,Winter,0,1,18,20,1,very cold,3 gentle breeze,3 good
2024-12-27,-4,Dec,Winter,0,1,28,-31,0,very cold,4 moderate breeze,0 very bad
2024-12-28,5,Dec,Winter,0,1,20,-34,1,cold,3 gentle breeze,0 very bad
2024-12-29,5,Dec,Winter,0,1,21,-33,0,cold,4 moderate breeze,0 very bad
2024-12-30,1,Dec,Winter,0,1,15,2,1,cold,3 gentle breeze,2 okish
2024-12-31,-2,Dec,Winter,0,1,29,-25,0,very cold,5 fresh breeze,0 very bad
2025-01-01,-4,Jan,Winter,0,1,28,-27,1,very cold,4 moderate breeze,0 very bad
2025-01-02,3,Jan,Winter,0,1,18,13,1,cold,3 gentle breeze,3 good
2025-01-03,4,Jan,Winter,0,1,24,-37,1,cold,4 moderate breeze,0 very bad
2025-01-04,2,Jan,Winter,0,1,17,20,1,cold,3 gentle breeze,3 good
2025-01-05,-10,Jan,Winter,0,1,28,-28,0,very cold,4 moderate breeze,0 very bad
2025-01-06,-6,Jan,Winter,0,1,15,3,1,very cold,3 gentle breeze,2 okish
2025-01-07,-2,Jan,Winter,0,1,30,-35,0,very cold,5 fresh breeze,0 very bad
2025-01-08,-1,Jan,Winter,0,1,27,-35,0,very cold,4 moderate breeze,0 very bad
2025-01-09,-1,Jan,Winter,0,1,21,-13,1,very cold,4 moderate breeze,1 bad
2025-01-10,0,Jan,Winter,0,1,20,-18,0,very cold,3 gentle breeze,1 bad
2025-01-11,-6,Jan,Winter,0,1,15,8,1,very cold,3 gentle breeze,2 okish
2025-01-12,-8,Jan,Winter,0,1,14,7,1,very cold,3 gentle breeze,2 okish
2025-01-13,-1,Jan,Winter,0,1,27,-11,0,very cold,4 moderate breeze,1 bad
2025-01-14,-7,Jan,Winter,0,1,22,-38,1,very cold,4 moderate breeze,0 very bad
2025-01-15,1,Jan,Winter,0,1,19,8,1,cold,3 gentle breeze,2 okish
2025-01-16,1,Jan,Winter,0,1,22,-23,1,cold,4 moderate breeze,1 bad
2025-01-17,4,Jan,Winter,0,1,29,-22,1,cold,5 fresh breeze,1 bad
2025-01-18,-4,Jan,Winter,0,1,30,-18,1,very cold,5 fresh breeze,1 bad
2025-01-19,-5,Jan,Winter,0,1,22,-24,0,very cold,4 moderate breeze,1 bad
2025-01-20,0,Jan,Winter,0,1,24,-22,0,very cold,4 moderate breeze,1 bad
2025-01-21,-6,Jan,Winter,0,1,27,-33,1,very cold,4 moderate breeze,0 very bad
2025-01-22,-7,Jan,Winter,0,1,29,-37,1,very cold,5 fresh breeze,0 very bad
2025-01-23,-2,Jan,Winter,0,1,24,-29,1,very cold,4 moderate breeze,0 very bad
2025-01-24,-5,Jan,Winter,0,1,31,-21,0,very cold,5 fresh breeze,1 bad
2025-01-25,-10,Jan,Winter,0,1,19,14,1,very cold,3 gentle breeze,3 good
2025-01-26,-7,Jan,Winter,0,1,21,-30,1,very cold,4 moderate breeze,0 very bad
2025-01-27,-3,Jan,Winter,0,1,16,25,1,very cold,3 gentle breeze,3 good
2025-01-28,4,Jan,Winter,0,1,20,-29,0,cold,3 gentle breeze,0 very bad
2025-01-29,-7,Jan,Winter,1,0,43,-51,0,very cold,6 strong breeze,0 very bad
2025-01-30,-9,Jan,Winter,0,1,15,13,1,very cold,3 gentle breeze,3 good
2025-01-31,-9,Jan,Winter,0,1,18,13,1,very cold,3 gentle breeze,3 good
2025-02-01,-1,Feb,Winter,0,1,28,-18,0,very cold,4 moderate breeze,1 bad
2025-02-02,5,Feb,Winter,0,1,21,-35,1,cold,4 moderate breeze,0 very bad
2025-02-03,1,Feb,Winter,0,1,12,9,1,cold,3 gentle breeze,2 okish
2025-02-04,-3,Feb,Winter,0,1,13,16,1,very cold,3 gentle breeze,3 good
2025-02-05,1,Feb,Winter,0,1,11,14,1,cold,2 light breeze,3 good
2025-02-06,6,Feb,Winter,0,1,29,-25,1,cold,5 fresh breeze,0 very bad
2025-02-07,6,Feb,Winter,0,1,21,-34,0,cold,4 moderate breeze,0 very bad
2025-02-08,0,Feb,Winter,0,1,27,-20,0,very cold,4 moderate breeze,1 bad
2025-02-09,6,Feb,Winter,0,1,22,-27,1,cold,4 moderate breeze,0 very bad
2025-02-10,1,Feb,Winter,0,1,24,-23,0,cold,4 moderate breeze,1 bad
2025-02-11,-5,Feb,Winter,0,1,17,16,1,very cold,3 gentle breeze,3 good
2025-02-12,1,Feb,Winter,0,1,34,-19,0,cold,5 fresh breeze,1 bad
2025-02-13,-3,Feb,Winter,0,1,13,3,1,very cold,3 gentle breeze,2 okish
2025-02-14,-2,Feb,Winter,0,1,29,-35,1,very cold,5 fresh breeze,0 very bad
2025-02-15,3,Feb,Winter,0,1,19,14,1,cold,3 gentle breeze,3 good
2025-02-16,6,Feb,Winter,0,1,14,23,1,cold,3 gentle breeze,3 good
2025-02-17,2,Feb,Winter,0,1,22,-22,1,cold,4 moderate breeze,1 bad
2025-02-18,-2,Feb,Winter,0,1,26,-12,0,very cold,4 moderate breeze,1 bad
2025-02-19,3,Feb,Winter,0,1,27,-22,0,cold,4 moderate breeze,1 bad
2025-02-20,1,Feb,Winter,0,1,31,-23,1,cold,5 fresh breeze,1 bad
2025-02-21,5,Feb,Winter,0,1,14,13,1,cold,3 gentle breeze,3 good
2025-02-22,-5,Feb,Winter,0,1,33,-13,0,very cold,5 fresh breeze,1 bad
2025-02-23,1,Feb,Winter,0,1,16,27,1,cold,3 gentle breeze,3 good
2025-02-24,3,Feb,Winter,0,1,19,16,1,cold,3 gentle breeze,3 good
2025-02-25,-4,Feb,Winter,0,1,25,-26,1,very cold,4 moderate breeze,0 very bad
2025-02-26,-1,Feb,Winter,0,1,23,-19,0,very cold,4 moderate breeze,1 bad
2025-02-27,1,Feb,Winter,0,1,29,-20,1,cold,5 fresh breeze,1 bad
2025-02-28,2,Feb,Winter,0,1,33,-12,1,cold,5 fresh breeze,1 bad
