date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2024-05-28,11,May,Spring,0,1,8,10,1,warm,2 light breeze,2 okish
2024-05-29,15,May,Spring,0,1,2,44,1,warm,1 light air,4 very good
2024-05-30,12,May,Spring,0,1,3,2,1,warm,1 light air,2 okish
2024-05-31,17,May,Spring,0,1,1,27,1,warm,0 calm,3 good
2024-06-01,16,Jun,Summer,0,1,5,48,1,warm,1 light air,4 very good
2024-06-02,14,Jun,Summer,0,1,8,26,1,warm,2 light breeze,3 good
2024-06-03,21,Jun,Summer,0,1,8,48,1,hot,2 light breeze,4 very good
2024-06-04,16,Jun,Summer,0,1,9,27,1,warm,2 light breeze,3 good
2024-06-05,13,Jun,Summer,0,1,3,26,1,warm,1 light air,3 good
2024-06-06,24,Jun,Summer,0,1,4,43,1,hot,1 light air,4 very good
2024-06-07,11,Jun,Summer,0,1,4,14,1,warm,1 light air,3 good
2024-06-08,14,Jun,Summer,0,1,6,19,1,warm,2 light breeze,3 good
2024-06-09,20,Jun,Summer,0,1,7,39,1,warm,2 light breeze,4 very good
2024-06-10,16,Jun,Summer,1,0,18,23,1,warm,3 gentle breeze,3 good
2024-06-11,11,Jun,Summer,0,1,6,19,1,warm,2 light breeze,3 good
2024-06-12,19,Jun,Summer,0,1,1,49,1,warm,0 calm,4 very good
2024-06-13,18,Jun,Summer,0,1,9,41,1,warm,2 light breeze,4 very good
2024-06-14,15,Jun,Summer,0,1,4,42,1,warm,1 light air,4 very good
2024-06-15,16,Jun,Summer,0,1,9,32,1,warm,2 light breeze,4 very good
2024-06-16,11,Jun,Summer,0,1,2,15,1,warm,1 light air,3 good
2024-06-17,11,Jun,Summer,0,1,9,21,1,warm,2 light breeze,3 good
2024-06-18,13,Jun,Summer,0,1,5,21,1,warm,1 light air,3 good
2024-06-19,24,Jun,Summer,0,1,7,60,1,hot,2 light breeze,4 very good
2024-06-20,12,Jun,Summer,0,1,9,19,1,warm,2 light breeze,3 good
2024-06-21,24,Jun,Summer,0,1,1,37,1,hot,0 calm,4 very good
2024-06-22,18,Jun,Summer,0,1,3,30,1,warm,1 light air,3 good
2024-06-23,18,Jun,Summer,0,1,4,38,1,warm,1 light air,4 very good
2024-06-24,12,Jun,Summer,0,1,5,28,1,warm,1 light air,3 good
2024-06-25,12,Jun,Summer,0,1,6,9,1,warm,2 light breeze,2 okish
2024-06-26,13,Jun,Summer,0,1,8,13,1,warm,2 light breeze,3 good
2024-06-27,23,Jun,Summer,0,1,7,29,1,hot,2 light breeze,3 good
2024-06-28,13,Jun,Summer,0,1,5,5,1,warm,1 light air,2 okish
2024-06-29,11,Jun,Summer,0,1,8,12,1,warm,2 light breeze,3 good
2024-06-30,20,Jun,Summer,0,1,5,22,1,warm,1 light air,3 good
2024-07-01,14,Jul,Summer,0,1,2,14,1,warm,1 light air,3 good
2024-07-02,26,Jul,Summer,0,1,0,43,1,hot,0 calm,4 very good
2024-07-03,18,Jul,Summer,0,1,0,43,1,warm,0 calm,4 very good
2024-07-04,14,Jul,Summer,0,1,6,17,1,warm,2 light breeze,3 good
2024-07-05,31,Jul,Summer,0,1,5,41,1,hot,1 light air,4 very good
2024-07-06,16,Jul,Summer,0,1,4,51,1,warm,1 light air,4 very good
2024-07-07,20,Jul,Summer,0,1,7,46,1,warm,2 light breeze,4 very good
2024-07-08,19,Jul,Summer,0,1,1,24,1,warm,0 calm,3 good
2024-07-09,32,Jul,Summer,0,1,3,27,1,hot,1 light air,3 good
2024-07-10,22,Jul,Summer,0,1,5,48,1,hot,1 light air,4 very good
2024-07-11,32,Jul,Summer,0,1,2,44,1,hot,1 light air,4 very good
2024-07-12,22,Jul,Summer,0,1,2,25,1,hot,1 light air,3 good
2024-07-13,23,Jul,Summer,0,1,6,40,1,hot,2 light breeze,4 very good
2024-07-14,24,Jul,Summer,0,1,4,40,1,hot,1 light air,4 very good
2024-07-15,35,Jul,Summer,1,0,27,-17,1,hot,4 moderate breeze,1 bad
2024-07-16,21,Jul,Summer,0,1,6,50,1,hot,2 light breeze,4 very good
2024-07-17,33,Jul,Summer,0,1,6,42,1,hot,2 light breeze,4 very good
2024-07-18,20,Jul,Summer,0,1,8,36,1,warm,2 light breeze,4 very good
2024-07-19,30,Jul,Summer,0,1,1,34,1,hot,0 calm,4 very good
2024-07-20,23,Jul,Summer,0,1,3,21,1,hot,1 light air,3 good
2024-07-21,14,Jul,Summer,0,1,5,20,1,warm,1 light air,3 good
2024-07-22,14,Jul,Summer,0,1,5,24,1,warm,1 light air,3 good
2024-07-23,22,Jul,Summer,0,1,5,24,1,hot,1 light air,3 good
2024-07-24,30,Jul,Summer,0,1,9,22,1,hot,2 light breeze,3 good
2024-07-25,34,Jul,Summer,0,1,3,43,1,hot,1 light air,4 very good
2024-07-26,31,Jul,Summer,0,1,7,34,1,hot,2 light breeze,4 very good
2024-07-27,34,Jul,Summer,0,1,8,49,1,hot,2 light breeze,4 very good
2024-07-28,21,Jul,Summer,0,1,3,44,1,hot,1 light air,4 very good
2024-07-29,30,Jul,Summer,0,1,6,52,1,hot,2 light breeze,4 very good
2024-07-30,34,Jul,Summer,0,1,3,41,1,hot,1 light air,4 very good
2024-07-31,22,Jul,Summer,0,1,9,30,1,hot,2 light breeze,3 good
2024-08-01,23,Aug,Summer,0,1,8,38,1,hot,2 light breeze,4 very good
2024-08-02,25,Aug,Summer,1,0,17,29,1,hot,3 gentle breeze,3 good
2024-08-03,13,Aug,Summer,0,1,2,4,1,warm,1 light air,2 okish
2024-08-04,16,Aug,Summer,0,1,6,41,1,warm,2 light breeze,4 very good
2024-08-05,26,Aug,Summer,0,1,3,42,1,hot,1 light air,4 very good
2024-08-06,28,Aug,Summer,0,1,4,45,1,hot,1 light air,4 very good
2024-08-07,23,Aug,Summer,0,1,5,36,1,hot,1 light air,4 very good
2024-08-08,13,Aug,Summer,0,1,4,21,1,warm,1 light air,3 good
2024-08-09,21,Aug,Summer,0,1,4,48,1,hot,1 light air,4 very good
2024-08-10,27,Aug,Summer,0,1,4,36,1,hot,1 light air,4 very good
2024-08-11,16,Aug,Summer,0,1,4,41,1,warm,1 light air,4 very good
2024-08-12,19,Aug,Summer,0,1,2,28,1,warm,1 light air,3 good
2024-08-13,17,Aug,Summer,0,1,3,44,1,warm,1 light air,4 very good
2024-08-14,20,Aug,Summer,0,1,8,48,1,warm,2 light breeze,4 very good
2024-08-15,15,Aug,Summer,0,1,6,35,1,warm,2 light breeze,4 very good
2024-08-16,14,Aug,Summer,1,0,32,-42,0,warm,5 fresh breeze,0 very bad
2024-08-17,20,Aug,Summer,0,1,0,39,1,warm,0 calm,4 very good
2024-08-18,28,Aug,Summer,0,1,6,25,1,hot,2 light breeze,3 good
2024-08-19,14,Aug,Summer,0,1,1,10,1,warm,0 calm,2 okish
2024-08-20,27,Aug,Summer,0,1,2,50,1,hot,1 light air,4 very good
2024-08-21,16,Aug,Summer,1,0,20,-12,1,warm,3 gentle breeze,1 bad
2024-08-22,14,Aug,Summer,0,1,2,15,1,warm,1 light air,3 good
2024-08-23,16,Aug,Summer,0,1,4,33,1,warm,1 light air,4 very good
2024-08-24,28,Aug,Summer,0,1,3,39,1,hot,1 light air,4 very good
2024-08-25,17,Aug,Summer,0,1,5,42,1,warm,1 light air,4 very good
2024-08-26,18,Aug,Summer,0,1,2,37,1,warm,1 light air,4 very good
2024-08-27,23,Aug,Summer,0,1,5,31,1,hot,1 light air,4 very good
2024-08-28,23,Aug,Summer,0,1,1,44,1,hot,0 calm,4 very good
2024-08-29,26,Aug,Summer,0,1,7,25,1,hot,2 light breeze,3 good
2024-08-30,15,Aug,Summer,0,1,7,27,1,warm,2 light breeze,3 good
2024-08-31,23,Aug,Summer,0,1,3,46,1,hot,1 light air,4 very good
2024-09-01,13,Sep,Autumn,0,1,2,23,1,warm,1 light air,3 good
2024-09-02,16,Sep,Autumn,0,1,1,44,1,warm,0 calm,4 very good
2024-09-03,17,Sep,Autumn,0,1,4,42,1,warm,1 light air,4 very good
2024-09-04,18,Sep,Autumn,0,1,4,46,1,warm,1 light air,4 very good
2024-09-05,14,Sep,Autumn,0,1,4,21,1,warm,1 light air,3 good
2024-09-06,13,Sep,Autumn,0,1,8,23,1,warm,2 light breeze,3 good
2024-09-07,11,Sep,Autumn,0,1,6,23,1,warm,2 light breeze,3 good
2024-09-08,15,Sep,Autumn,0,1,3,42,1,warm,1 light air,4 very good
2024-09-09,10,Sep,Autumn,0,1,24,-20,0,cold,4 moderate breeze,1 bad
2024-09-10,12,Sep,Autumn,0,1,4,24,1,warm,1 light air,3 good
2024-09-11,15,Sep,Autumn,0,1,9,40,1,warm,2 light breeze,4 very good
2024-09-12,10,Sep,Autumn,0,1,12,26,1,cold,3 gentle breeze,3 good
2024-09-13,18,Sep,Autumn,0,1,8,50,1,warm,2 light breeze,4 very good
2024-09-14,10,Sep,Autumn,0,1,29,-36,0,cold,5 fresh breeze,0 very bad
2024-09-15,14,Sep,Autumn,0,1,0,23,1,warm,0 calm,3 good
2024-09-16,19,Sep,Autumn,0,1,3,30,1,warm,1 light air,3 good
2024-09-17,12,Sep,Autumn,0,1,5,7,1,warm,1 light air,2 okish
2024-09-18,16,Sep,Autumn,0,1,4,44,1,warm,1 light air,4 very good
2024-09-19,15,Sep,Autumn,0,1,8,47,1,warm,2 light breeze,4 very good
2024-09-20,12,Sep,Autumn,0,1,2,19,1,warm,1 light air,3 good
2024-09-21,11,Sep,Autumn,0,1,4,20,1,warm,1 light air,3 good
2024-09-22,10,Sep,Autumn,0,1,30,-20,1,cold,5 fresh breeze,1 bad
2024-09-23,11,Sep,Autumn,0,1,8,29,1,warm,2 light breeze,3 good
2024-09-24,10,Sep,Autumn,1,0,46,-28,1,cold,6 strong breeze,0 very bad
2024-09-25,12,Sep,Autumn,0,1,7,27,1,warm,2 light breeze,3 good
2024-09-26,12,Sep,Autumn,0,1,5,5,1,warm,1 light air,2 okish
2024-09-27,13,Sep,Autumn,0,1,7,16,1,warm,2 light breeze,3 good
2024-09-28,10,Sep,Autumn,0,1,32,-40,0,cold,5 fresh breeze,0 very bad
2024-09-29,15,Sep,Autumn,0,1,1,36,1,warm,0 calm,4 very good
2024-09-30,17,Sep,Autumn,0,1,4,52,1,warm,1 light air,4 very good
2024-10-01,14,Oct,Autumn,0,1,2,11,1,warm,1 light air,3 good
2024-10-02,10,Oct,Autumn,0,1,20,-25,0,cold,3 gentle breeze,0 very bad
2024-10-03,11,Oct,Autumn,0,1,6,23,1,warm,2 light breeze,3 good
2024-10-04,8,Oct,Autumn,0,1,23,-25,1,cold,4 moderate breeze,0 very bad
2024-10-05,10,Oct,Autumn,0,1,18,26,1,cold,3 gentle breeze,3 good
2024-10-06,8,Oct,Autumn,0,1,26,-27,1,cold,4 moderate breeze,0 very bad
2024-10-07,11,Oct,Autumn,0,1,2,13,1,warm,1 light air,3 good
2024-10-08,14,Oct,Autumn,0,1,5,11,1,warm,1 light air,3 good
2024-10-09,12,Oct,Autumn,0,1,3,27,1,warm,1 light air,3 good
2024-10-10,8,Oct,Autumn,0,1,15,20,1,cold,3 gentle breeze,3 good
2024-10-11,11,Oct,Autumn,0,1,5,14,1,warm,1 light air,3 good
2024-10-12,13,Oct,Autumn,0,1,7,12,1,warm,2 light breeze,3 good
2024-10-13,9,Oct,Autumn,0,1,27,-18,1,cold,4 moderate breeze,1 bad
2024-10-14,7,Oct,Autumn,0,1,29,-23,1,cold,5 fresh breeze,1 bad
2024-10-15,13,Oct,Autumn,0,1,7,16,1,warm,2 light breeze,3 good
2024-10-16,14,Oct,Autumn,0,1,4,18,1,warm,1 light air,3 good
2024-10-17,8,Oct,Autumn,0,1,19,18,1,cold,3 gentle breeze,3 good
2024-10-18,7,Oct,Autumn,0,1,31,-37,0,cold,5 fresh breeze,0 very bad
2024-10-19,11,Oct,Autumn,0,1,2,20,1,warm,1 light air,3 good
2024-10-20,13,Oct,Autumn,0,1,5,4,1,warm,1 light air,2 okish
2024-10-21,7,Oct,Autumn,0,1,24,-22,1,cold,4 moderate breeze,1 bad
2024-10-22,10,Oct,Autumn,0,1,18,19,1,cold,3 gentle breeze,3 good
2024-10-23,10,Oct,Autumn,0,1,29,-39,1,cold,5 fresh breeze,0 very bad
2024-10-24,12,Oct,Autumn,0,1,5,12,1,warm,1 light air,3 good
2024-10-25,13,Oct,Autumn,0,1,6,16,1,warm,2 light breeze,3 good
2024-10-26,10,Oct,Autumn,0,1,16,22,1,cold,3 gentle breeze,3 good
2024-10-27,7,Oct,Autumn,0,1,29,-34,0,cold,5 fresh breeze,0 very bad
2024-10-28,9,Oct,Autumn,0,1,31,-30,0,cold,5 fresh breeze,0 very bad
2024-10-29,12,Oct,Autumn,0,1,2,17,1,warm,1 light air,3 good
2024-10-30,13,Oct,Autumn,0,1,5,13,1,warm,1 light air,3 good
2024-10-31,13,Oct,Autumn,0,1,3,17,1,warm,1 light air,3 good
2024-11-01,3,Nov,Autumn,0,1,30,-23,0,cold,5 fresh breeze,1 bad
2024-11-02,4,Nov,Autumn,0,1,13,16,1,cold,3 gentle breeze,3 good
2024-11-03,5,Nov,Autumn,0,1,25,-25,0,cold,4 moderate breeze,0 very bad
2024-11-04,3,Nov,Autumn,0,1,17,23,1,cold,3 gentle breeze,3 good
2024-11-05,6,Nov,Autumn,0,1,24,-22,0,cold,4 moderate breeze,1 bad
2024-11-06,9,Nov,Autumn,0,1,20,-25,0,cold,3 gentle breeze,0 very bad
2024-11-07,5,Nov,Autumn,0,1,20,-20,1,cold,3 gentle breeze,1 bad
2024-11-08,8,Nov,Autumn,0,1,34,-22,1,cold,5 fresh breeze,1 bad
2024-11-09,3,Nov,Autumn,0,1,14,10,1,cold,3 gentle breeze,2 okish
2024-11-10,3,Nov,Autumn,0,1,31,-31,0,cold,5 fresh breeze,0 very bad
2024-11-11,3,Nov,Autumn,0,1,25,-15,1,cold,4 moderate breeze,1 bad
2024-11-12,4,Nov,Autumn,0,1,25,-37,0,cold,4 moderate breeze,0 very bad
2024-11-13,8,Nov,Autumn,0,1,26,-20,0,cold,4 moderate breeze,1 bad
2024-11-14,7,Nov,Autumn,0,1,11,23,1,cold,2 light breeze,3 good
2024-11-15,4,Nov,Autumn,0,1,25,-25,1,cold,4 moderate breeze,0 very bad
2024-11-16,7,Nov,Autumn,0,1,24,-36,1,cold,4 moderate breeze,0 very bad
2024-11-17,4,Nov,Autumn,0,1,19,7,1,cold,3 gentle breeze,2 okish
2024-11-18,7,Nov,Autumn,0,1,11,11,1,cold,2 light breeze,3 good
2024-11-19,9,Nov,Autumn,0,1,13,20,1,cold,3 gentle breeze,3 good
2024-11-20,3,Nov,Autumn,0,1,15,12,1,cold,3 gentle breeze,3 good
2024-11-21,5,Nov,Autumn,0,1,15,15,1,cold,3 gentle breeze,3 good
2024-11-22,4,Nov,Autumn,0,1,28,-28,1,cold,4 moderate breeze,0 very bad
2024-11-23,8,Nov,Autumn,0,1,14,10,1,cold,3 gentle breeze,2 okish
2024-11-24,9,Nov,Autumn,0,1,27,-17,1,cold,4 moderate breeze,1 bad
2024-11-25,7,Nov,Autumn,0,1,23,-21,0,cold,4 moderate breeze,1 bad
2024-11-26,8,Nov,Autumn,0,1,18,6,1,cold,3 gentle breeze,2 okish
2024-11-27,8,Nov,Autumn,0,1,22,-21,0,cold,4 moderate breeze,1 bad
2024-11-28,8,Nov,Autumn,0,1,19,10,1,cold,3 gentle breeze,2 okish
2024-11-29,4,Nov,Autumn,0,1,23,-22,0,cold,4 moderate breeze,1 bad
2024-11-30,6,Nov,Autumn,0,1,26,-36,0,cold,4 moderate breeze,0 very bad
2024-12-01,4,Dec,Winter,0,1,13,5,1,cold,3 gentle breeze,2 okish
2024-12-02,5,Dec,Winter,0,1,15,8,1,cold,3 gentle breeze,2 okish
2024-12-03,5,Dec,Winter,0,1,23,-15,1,cold,4 moderate breeze,1 bad
2024-12-04,3,Dec,Winter,0,1,20,-38,0,cold,3 gentle breeze,0 very bad
2024-12-05,5,Dec,Winter,1,0,47,-59,0,cold,6 strong breeze,0 very bad
2024-12-06,-3,Dec,Winter,0,1,14,18,1,very cold,3 gentle breeze,3 good
2024-12-07,-1,Dec,Winter,0,1,22,-10,1,very cold,4 moderate breeze,1 bad
2024-12-08,-3,Dec,Winter,0,1,11,20,1,very cold,2 light breeze,3 good
2024-12-09,5,Dec,Winter,0,1,22,-36,1,cold,4 moderate breeze,0 very bad
2024-12-10,0,Dec,Winter,0,1,22,-20,0,very cold,4 moderate breeze,1 bad
2024-12-11,1,Dec,Winter,0,1,19,3,1,cold,3 gentle breeze,2 okish
2024-12-12,4,Dec,Winter,0,1,29,-28,1,cold,5 fresh breeze,0 very bad
2024-12-13,2,Dec,Winter,0,1,17,20,1,cold,3 gentle breeze,3 good
2024-12-14,0,Dec,Winter,0,1,29,-29,1,very cold,5 fresh breeze,0 very bad
2024-12-15,-5,Dec,Winter,0,1,23,-20,0,very cold,4 moderate breeze,1 bad
2024-12-16,-5,Dec,Winter,1,0,37,-22,0,very cold,5 fresh breeze,1 bad
2024-12-17,3,Dec,Winter,0,1,24,-34,1,cold,4 moderate breeze,0 very bad
2024-12-18,4,Dec,Winter,0,1,25,-34,1,cold,4 moderate breeze,0 very bad
2024-12-19,2,Dec,Winter,0,1,22,-24,1,cold,4 moderate breeze,1 bad
2024-12-20,4,Dec,Winter,1,0,45,-36,0,cold,6 strong breeze,0 very bad
2024-12-21,-4,Dec,Winter,0,1,15,16,1,very cold,3 gentle breeze,3 good
2024-12-22,5,Dec,Winter,1,0,44,-52,0,cold,6 strong breeze,0 very bad
2024-12-23,-2,Dec,Winter,0,1,26,-17,0,very cold,4 moderate breeze,1 bad
2024-12-24,2,Dec,Winter,0,1,23,-22,0,cold,4 moderate breeze,1 bad
2024-12-25,-3,Dec,Winter,0,1,24,-20,1,very cold,4 moderate breeze,1 bad
2024-12-26,5,Dec,Winter,0,1,21,-22,1,cold,4 moderate breeze,1 bad
2024-12-27,2,Dec,Winter,0,1,19,11,1,cold,3 gentle breeze,3 good
2024-12-28,1,Dec,Winter,0,1,17,9,1,cold,3 gentle breeze,2 okish
2024-12-29,5,Dec,Winter,0,1,33,-21,0,cold,5 fresh breeze,1 bad
2024-12-30,-4,Dec,Winter,0,1,17,20,1,very cold,3 gentle breeze,3 good
2024-12-31,-2,Dec,Winter,0,1,19,18,1,very cold,3 gentle breeze,3 good
2025-01-01,0,Jan,Winter,0,1,25,-36,1,very cold,4 moderate breeze,0 very bad
2025-01-02,-2,Jan,Winter,0,1,13,22,1,very cold,3 gentle breeze,3 good
2025-01-03,3,Jan,Winter,0,1,19,5,1,cold,3 gentle breeze,2 okish
2025-01-04,4,Jan,Winter,0,1,21,-17,1,cold,4 moderate breeze,1 bad
2025-01-05,-6,Jan,Winter,0,1,17,4,1,very cold,3 gentle breeze,2 okish
2025-01-06,-1,Jan,Winter,0,1,17,28,1,very cold,3 gentle breeze,3 good
2025-01-07,-10,Jan,Winter,0,1,29,-20,0,very cold,5 fresh breeze,1 bad
2025-01-08,-5,Jan,Winter,0,1,21,-38,1,very cold,4 moderate breeze,0 very bad
2025-01-09,1,Jan,Winter,0,1,29,-33,1,cold,5 fresh breeze,0 very bad
2025-01-10,-9,Jan,Winter,0,1,31,-13,0,very cold,5 fresh breeze,1 bad
2025-01-11,1,Jan,Winter,0,1,19,15,1,cold,3 gentle breeze,3 good
2025-01-12,-3,Jan,Winter,0,1,14,20,1,very cold,3 gentle breeze,3 good
2025-01-13,1,Jan,Winter,0,1,12,20,1,cold,3 gentle breeze,3 good
2025-01-14,4,Jan,Winter,0,1,16,4,1,cold,3 gentle breeze,2 okish
2025-01-15,-9,Jan,Winter,0,1,18,11,1,very cold,3 gentle breeze,3 good
2025-01-16,0,Jan,Winter,0,1,12,15,1,very cold,3 gentle breeze,3 good
2025-01-17,2,Jan,Winter,0,1,26,-36,1,cold,4 moderate breeze,0 very bad
2025-01-18,-6,Jan,Winter,0,1,13,13,1,very cold,3 gentle breeze,3 good
2025-01-19,1,Jan,Winter,0,1,21,-30,1,cold,4 moderate breeze,0 very bad
2025-01-20,-8,Jan,Winter,0,1,22,-17,1,very cold,4 moderate breeze,1 bad
2025-01-21,-2,Jan,Winter,0,1,31,-37,0,very cold,5 fresh breeze,0 very bad
2025-01-22,-10,Jan,Winter,0,1,19,7,1,very cold,3 gentle breeze,2 okish
2025-01-23,0,Jan,Winter,0,1,23,-33,0,very cold,4 moderate breeze,0 very bad
2025-01-24,-8,Jan,Winter,0,1,30,-34,1,very cold,5 fresh breeze,0 very bad
2025-01-25,0,Jan,Winter,0,1,31,-25,1,very cold,5 fresh breeze,0 very bad
2025-01-26,0,Jan,Winter,0,1,20,-19,1,very cold,3 gentle breeze,1 bad
2025-01-27,0,Jan,Winter,0,1,23,-30,1,very cold,4 moderate breeze,0 very bad
2025-01-28,0,Jan,Winter,0,1,22,-28,0,very cold,4 moderate breeze,0 very bad
2025-01-29,3,Jan,Winter,0,1,29,-36,1,cold,5 fresh breeze,0 very bad
2025-01-30,4,Jan,Winter,0,1,15,25,1,cold,3 gentle breeze,3 good
2025-01-31,-3,Jan,Winter,1,0,45,-29,1,very cold,6 strong breeze,0 very bad
2025-02-01,6,Feb,Winter,0,1,27,-27,1,cold,4 moderate breeze,0 very bad
2025-02-02,3,Feb,Winter,0,1,18,22,1,cold,3 gentle breeze,3 good
2025-02-03,-5,Feb,Winter,0,1,30,-13,1,very cold,5 fresh breeze,1 bad
2025-02-04,2,Feb,Winter,0,1,24,-30,1,cold,4 moderate breeze,0 very bad
2025-02-05,6,Feb,Winter,0,1,21,-28,1,cold,4 moderate breeze,0 very bad
2025-02-06,-5,Feb,Winter,0,1,30,-24,1,very cold,5 fresh breeze,1 bad
2025-02-07,5,Feb,Winter,0,1,27,-27,1,cold,4 moderate breeze,0 very bad
2025-02-08,-3,Feb,Winter,0,1,27,-16,1,very cold,4 moderate breeze,1 bad
2025-02-09,-2,Feb,Winter,0,1,20,-17,1,very cold,3 gentle breeze,1 bad
2025-02-10,4,Feb,Winter,0,1,17,25,1,cold,3 gentle breeze,3 good
2025-02-11,-1,Feb,Winter,0,1,15,10,1,very cold,3 gentle breeze,2 okish
2025-02-12,5,Feb,Winter,0,1,23,-30,1,cold,4 moderate breeze,0 very bad
2025-02-13,-5,Feb,Winter,0,1,24,-20,0,very cold,4 moderate breeze,1 bad
2025-02-14,5,Feb,Winter,0,1,25,-36,0,cold,4 moderate breeze,0 very bad
2025-02-15,1,Feb,Winter,0,1,26,-24,1,cold,4 moderate breeze,1 bad
2025-02-16,5,Feb,Winter,0,1,31,-38,1,cold,5 fresh breeze,0 very bad
2025-02-17,0,Feb,Winter,0,1,23,-36,1,very cold,4 moderate breeze,0 very bad
2025-02-18,1,Feb,Winter,0,1,30,-31,1,cold,5 fresh breeze,0 very bad
2025-02-19,6,Feb,Winter,0,1,27,-40,0,cold,4 moderate breeze,0 very bad
2025-02-20,3,Feb,Winter,0,1,23,-23,1,cold,4 moderate breeze,1 bad
2025-02-21,5,Feb,Winter,0,1,21,-33,0,cold,4 moderate breeze,0 very bad
2025-02-22,4,Feb,Winter,0,1,16,24,1,cold,3 gentle breeze,3 good
2025-02-23,3,Feb,Winter,0,1,27,-35,1,cold,4 moderate breeze,0 very bad
2025-02-24,-4,Feb,Winter,0,1,11,15,1,very cold,2 light breeze,3 good
2025-02-25,-3,Feb,Winter,0,1,13,0,1,very cold,3 gentle breeze,1 bad
2025-02-26,-4,Feb,Winter,0,1,30,-25,0,very cold,5 fresh breeze,0 very bad
2025-02-27,0,Feb,Winter,1,0,26,-45,0,very cold,4 moderate breeze,0 very bad
2025-02-28,-5,Feb,Winter,0,1,30,-15,1,very cold,5 fresh breeze,1 bad
2025-03-01,9,Mar,Spring,0,1,11,22,1,cold,2 light breeze,3 good
2025-03-02,5,Mar,Spring,0,1,15,24,1,cold,3 gentle breeze,3 good
2025-03-03,6,Mar,Spring,0,1,23,-25,1,cold,4 moderate breeze,0 very bad
2025-03-04,5,Mar,Spring,0,1,27,-27,0,cold,4 moderate breeze,0 very bad
2025-03-05,7,Mar,Spring,0,1,30,-26,0,cold,5 fresh breeze,0 very bad
2025-03-06,4,Mar,Spring,0,1,29,-23,1,cold,5 fresh breeze,1 bad
2025-03-07,8,Mar,Spring,0,1,32,-33,1,cold,5 fresh breeze,0 very bad
2025-03-08,6,Mar,Spring,0,1,25,-21,0,cold,4 moderate breeze,1 bad
2025-03-09,6,Mar,Spring,0,1,24,-28,0,cold,4 moderate breeze,0 very bad
2025-03-10,9,Mar,Spring,0,1,24,-29,1,cold,4 moderate breeze,0 very bad
2025-03-11,6,Mar,Spring,0,1,26,-39,0,cold,4 moderate breeze,0 very bad
2025-03-12,2,Mar,Spring,0,1,27,-15,0,cold,4 moderate breeze,1 bad
2025-03-13,9,Mar,Spring,0,1,19,14,1,cold,3 gentle breeze,3 good
2025-03-14,6,Mar,Spring,0,1,24,-37,0,cold,4 moderate breeze,0 very bad
2025-03-15,2,Mar,Spring,0,1,26,-29,0,cold,4 moderate breeze,0 very bad
2025-03-16,7,Mar,Spring,0,1,18,13,1,cold,3 gentle breeze,3 good
2025-03-17,2,Mar,Spring,0,1,33,-33,0,cold,5 fresh breeze,0 very bad
2025-03-18,10,Mar,Spring,0,1,15,9,1,cold,3 gentle breeze,2 okish
2025-03-19,9,Mar,Spring,0,1,24,-31,0,cold,4 moderate breeze,0 very bad
2025-03-20,4,Mar,Spring,0,1,20,-30,0,cold,3 gentle breeze,0 very bad
2025-03-21,9,Mar,Spring,0,1,20,-34,0,cold,3 gentle breeze,0 very bad
2025-03-22,5,Mar,Spring,0,1,30,-29,1,cold,5 fresh breeze,0 very bad
2025-03-23,8,Mar,Spring,0,1,27,-28,0,cold,4 moderate breeze,0 very bad
2025-03-24,3,Mar,Spring,0,1,21,-26,0,cold,4 moderate breeze,0 very bad
2025-03-25,4,Mar,Spring,0,1,14,18,1,cold,3 gentle breeze,3 good
2025-03-26,9,Mar,Spring,0,1,33,-19,1,cold,5 fresh breeze,1 bad
2025-03-27,10,Mar,Spring,0,1,14,11,1,cold,3 gentle breeze,3 good
2025-03-28,5,Mar,Spring,0,1,21,-33,1,cold,4 moderate breeze,0 very bad
2025-03-29,9,Mar,Spring,0,1,14,20,1,cold,3 gentle breeze,3 good
2025-03-30,4,Mar,Spring,0,1,27,-12,1,cold,4 moderate breeze,1 bad
2025-03-31,10,Mar,Spring,0,1,18,12,1,cold,3 gentle breeze,3 good
